1,10.0,10.0,6.145014229630757
2,10.0,10.0,5.8134461846493934
3,10.0,10.0,5.486127264916931
4,10.0,10.0,5.1631765215276895
5,10.0,10.0,4.851838681491474
6,10.0,10.0,4.5557082445714645
7,10.0,10.0,4.272980875803661
8,10.0,10.0,4.002165315957902
9,10.0,10.0,3.7420459753516955
10,10.0,10.0,3.491653093045863
11,10.0,10.0,3.2502406913793354
12,10.0,10.0,3.017623336160979
13,10.0,10.0,2.793372025000677
14,10.0,10.0,2.5764095994975325
15,10.0,10.0,2.3659485897619206
16,10.0,10.0,2.1719288077823644
17,10.0,10.0,1.9990706045390219
18,10.0,10.0,1.8450698127403096
19,10.0,10.0,1.707872961166475
20,10.0,10.0,1.585649951436818
21,10.0,10.0,1.47676971845193
22,10.0,10.0,1.3797785507976803
23,10.0,10.0,1.2933807821266725
24,10.0,10.0,1.2164215953619537
25,10.0,10.0,1.1478717089854946
26,10.0,10.0,1.0868137391298285
27,10.0,10.0,1.0324300530881303
28,10.0,10.0,0.9839919495424589
29,10.0,10.0,0.940850018567686
30,10.0,10.0,0.9024255505221814
31,10.0,10.0,0.868202877452036
32,10.0,10.0,0.8377225437339181
33,10.0,10.0,0.8105752144533395
34,10.0,10.0,0.7863962405348545
35,10.0,10.0,0.7648608089833984
36,10.0,10.0,0.7456796148407062
37,10.0,10.0,0.7285949986994342
38,10.0,10.0,0.7133774999489607
39,10.0,10.0,0.6998227814566811
40,10.0,10.0,0.6877488862209032
41,10.0,10.0,0.6769937907655108
42,10.0,10.0,0.6674132237720529
43,10.0,10.0,0.658878721739242
44,10.0,10.0,0.6512758963884689
45,10.0,10.0,0.64450289114973
46,10.0,10.0,0.6384690064081906
47,10.0,10.0,0.6330934753011862
48,10.0,10.0,0.6283043737558793
49,10.0,10.0,0.6240376501711612
50,10.0,10.0,0.6202362616916479
51,10.0,10.0,0.6168494054127425
52,10.0,10.0,0.613831834107058
53,10.0,10.0,0.6111432471869023
54,10.0,10.0,0.6087477486258787
55,10.0,10.0,0.6066133644659929
56,10.0,10.0,0.6047116133445231
57,10.0,10.0,0.6030171241964973
58,10.0,10.0,0.60150729593253
59,10.0,10.0,0.6001619944656479
60,10.0,10.0,0.5989632829718972
61,10.0,10.0,0.5978951817246284
62,10.0,10.0,0.5969434542470425
63,10.0,10.0,0.5960954168877224
64,10.0,10.0,0.5953397692438919
65,10.0,10.0,0.5946664431418178
66,10.0,10.0,0.594066468136694
67,10.0,10.0,0.5935318517192545
68,10.0,10.0,0.593055472616233
69,10.0,10.0,0.5926309857495293
70,10.0,10.0,0.5922527375769542
71,10.0,10.0,0.5919156906778626
72,10.0,10.0,0.5916153565720047
73,10.0,10.0,0.591347735870957
74,10.0,10.0,0.5911092649604226
75,10.0,10.0,0.5908967684995514
76,10.0,10.0,0.59070741710174
77,10.0,10.0,0.5905386896309286
78,10.0,10.0,0.5903883396094429
79,10.0,10.0,0.5902543652885072
80,10.0,10.0,0.5901349829817079
81,10.0,10.0,0.5900286033053842
82,10.0,10.0,0.5899338100087462
83,10.0,10.0,0.589849341111343
84,10.0,10.0,0.5897740720961744
85,10.0,10.0,0.5897070009343044
86,10.0,10.0,0.5896472347413164
87,10.0,10.0,0.5895939778876815
88,10.0,10.0,0.5895465214045904
89,10.0,10.0,0.5895042335439957
90,10.0,10.0,0.5894665513671394
91,10.0,10.0,0.5894329732494362
92,10.0,10.0,0.5894030522018626
93,10.0,10.0,0.5893763899198878
94,10.0,10.0,0.5893526314807016
95,10.0,10.0,0.589331460618043
96,10.0,10.0,0.5893125955117536
97,10.0,10.0,0.5892957850359783
98,10.0,10.0,0.5892808054159882
99,10.0,10.0,0.5892674572491996
100,10.0,10.0,0.5892555628506487
101,10.0,10.0,0.5892449638875981
102,10.0,10.0,0.5892355192717841
103,10.0,10.0,0.5892271032812514
104,10.0,10.0,0.5892196038867263
105,10.0,10.0,0.5892129212603076
106,10.0,10.0,0.5892069664465684
107,10.0,10.0,0.5892016601783909
108,10.0,10.0,0.5891969318217968
109,10.0,10.0,0.589192718435675
110,10.0,10.0,0.5891889639339366
111,10.0,10.0,0.5891856183389212
112,10.0,10.0,0.5891826371161106
113,10.0,10.0,0.5891799805813082
114,10.0,10.0,0.5891776133723764
115,10.0,10.0,0.5891755039785141
116,10.0,10.0,0.5891736243208031
117,10.0,10.0,0.5891594620370634
118,10.0,10.0,0.5891582835770581
