46,gamma,200.0,16.0,22.0,213.55613673912754,0.5919407223090722,21.41312212863548
46,beta,100.0,15.0,25.0,131.14403853053156,1.1629437809877778,23.86470356149604
47,alfa,100.0,25.0,18.0,117.28107344822736,-0.6981354795938017,18.691407853103385
47,beta,100.0,15.0,25.0,131.31433299630714,1.1352964385039606,23.8893398072737
47,gamma,200.0,16.0,22.0,213.64416841983223,0.5868778713645213,21.41763357997221
48,alfa,100.0,25.0,18.0,117.38478462619287,-0.6914078531033852,18.685412938408955
48,beta,100.0,15.0,25.0,131.48093202521608,1.1106601927263,23.911292897570622
48,gamma,200.0,16.0,22.0,213.7315233828364,0.5823664200277889,21.42165368512375
49,alfa,100.0,25.0,18.0,117.48759656695421,-0.6854129384089553,18.680070935215902
49,gamma,200.0,16.0,22.0,213.81827533006785,0.5783463148762493,21.425235957040968
49,beta,100.0,15.0,25.0,131.64423809058047,1.0887071024293782,23.93085505724115
50,alfa,100.0,25.0,18.0,117.5896072072366,-0.6800709352159018,18.675310734350802
50,beta,100.0,15.0,25.0,131.8046098319943,1.0691449427588502,23.948286684670332
50,gamma,200.0,16.0,22.0,213.9044899365117,0.5747640429590319,21.428428080531557
51,alfa,100.0,25.0,18.0,117.69090381738921,-0.675310734350802,18.671068971203685
51,beta,100.0,15.0,25.0,131.96236682929376,1.0517133153296676,23.96381981802307
51,gamma,200.0,16.0,22.0,213.99022572443198,0.5715719194684432,21.431272547008316
52,alfa,100.0,25.0,18.0,117.79156416306976,-0.6710689712036846,18.66728918226071
52,beta,100.0,15.0,25.0,132.1177938565903,1.0361801819769312,23.977661223980952
52,gamma,200.0,16.0,22.0,214.07553484238073,0.5687274529916841,21.43380722010642
53,alfa,100.0,25.0,18.0,117.89165754040887,-0.6672891822607099,18.663921053499642
53,beta,100.0,15.0,25.0,132.27114467299316,1.0223387760190477,23.989995150082038
53,gamma,200.0,16.0,22.0,214.16046375936477,0.56619277989358,21.43606583969879
54,alfa,100.0,25.0,18.0,117.99124569843381,-0.6639210534996423,18.660919750643245
54,beta,100.0,15.0,25.0,132.42264540048086,1.0100048499179621,24.000985777300826
54,gamma,200.0,16.0,22.0,214.24505388340995,0.5639341603012085,21.438078471018727
55,alfa,100.0,25.0,18.0,118.0903836610303,-0.6609197506432452,18.658245322355366
55,beta,100.0,15.0,25.0,132.57249753388572,0.9990142226991736,24.01077940551559
55,gamma,200.0,16.0,22.0,214.32934211275713,0.5619215289812729,21.439871904868173
56,alfa,100.0,25.0,18.0,118.1891204593836,-0.6582453223553664,18.655862168435476
56,beta,100.0,15.0,25.0,132.72088062305838,0.9892205944844115,24.019506400954487
56,gamma,200.0,16.0,22.0,214.4133613270269,0.5601280951318266,21.441470014238966
57,alfa,100.0,25.0,18.0,118.28749978464893,-0.6558621684354762,18.653738565932603
57,beta,100.0,15.0,25.0,132.8679546629152,0.9804935990455128,24.027282931543603
57,gamma,200.0,16.0,22.0,214.49714082489106,0.5585299857610337,21.442894072094127
58,beta,100.0,15.0,25.0,133.01386222318365,0.9727170684563973,24.034212513256676
58,alfa,100.0,25.0,18.0,118.38556056953882,-0.6537385659326027,18.651846246870633
58,gamma,200.0,16.0,22.0,214.58070671407694,0.557105927905873,21.44416303453932
59,beta,100.0,15.0,25.0,133.15873034619514,0.9657874867433236,24.0403873880505
59,alfa,100.0,25.0,18.0,118.48333750656943,-0.6518462468706332,18.65016002196393
59,gamma,200.0,16.0,22.0,214.66408225889603,0.5558369654606814,21.445293793153848
60,beta,100.0,15.0,25.0,133.30267223798757,0.959612611949499,24.04588975172817
60,alfa,100.0,25.0,18.0,118.58086150986402,-0.6501600219639307,18.64865744531439
60,gamma,200.0,16.0,22.0,214.74728818992295,0.5547062068461521,21.446301399840063
61,beta,100.0,15.0,25.0,133.44578877522835,0.9541102482718316,24.050792848074607
61,alfa,100.0,25.0,18.0,118.67816012666118,-0.6486574453143916,18.647318515626687
61,gamma,200.0,16.0,22.0,214.83034297994695,0.5536986001599367,21.447199267184214
62,beta,100.0,15.0,25.0,133.58816984801717,0.9492071519253926,24.055161943828857
62,gamma,200.0,16.0,22.0,214.9132630898693,0.5528007328157862,21.447999346995836
62,alfa,100.0,25.0,18.0,118.77525790400519,-0.6473185156266865,18.646125409964373
63,beta,100.0,15.0,25.0,133.72989555644284,0.9448380561711431,24.05905519747126
63,alfa,100.0,25.0,18.0,118.87217671549985,-0.6461254099643732,18.645062246502906
63,gamma,200.0,16.0,22.0,214.99606318781994,0.5520006530041641,21.448712289402227
64,beta,100.0,15.0,25.0,133.87103727682216,0.9409448025287404,24.06252443339023
64,alfa,100.0,25.0,18.0,118.96893605247529,-0.6450622465029063,18.644114873121403
64,gamma,200.0,16.0,22.0,215.0787563444096,0.5512877105977729,21.449347584615847
65,beta,100.0,15.0,25.0,134.01165861181363,0.9374755666097698,24.06561583173387
65,gamma,200.0,16.0,22.0,215.16135420671725,0.5506524153841532,21.449913689261646
65,alfa,100.0,25.0,18.0,119.06555328344349,-0.6441148731214028,18.64327067901907
66,beta,100.0,15.0,25.0,134.15181623705354,0.9343841682661314,24.06837054312919
66,gamma,200.0,16.0,22.0,215.243867153328,0.5500863107383545,21.45041813894602
66,alfa,100.0,25.0,18.0,119.16204388529636,-0.6432706790190714,18.642518426848678
67,beta,100.0,15.0,25.0,134.29156065558416,0.9316294568708088,24.070825236451757
67,alfa,100.0,25.0,18.0,119.25842164932365,-0.6425184268486781,18.641848103132485
67,gamma,200.0,16.0,22.0,215.3263044324861,0.54958186105398,21.45086764856576
68,beta,100.0,15.0,25.0,134.4309368701164,0.929174763548243,24.073012586937207
68,gamma,200.0,16.0,22.0,215.40867428520124,0.5491323514342383,21.451268201692262
68,alfa,100.0,25.0,18.0,119.35469886479352,-0.6418481031324852,18.641250784969543
69,alfa,100.0,25.0,18.0,119.45088648253895,-0.641250784969543,18.640718521259988
69,beta,100.0,15.0,25.0,134.56998498207582,0.9269874130627933,24.074961711132165
69,gamma,200.0,16.0,22.0,215.4909840549474,0.5487317983077382,21.45162513022083
70,gamma,200.0,16.0,22.0,215.57324028541427,0.5483748697791704,21.451943185345293
70,beta,100.0,15.0,25.0,134.708740725406,0.9250382888678352,24.076698554474206
70,alfa,100.0,25.0,18.0,119.54699426072794,-0.6407185212599877,18.640244226865335
71,alfa,100.0,25.0,18.0,119.64303089475774,-0.6402442268653346,18.639821588295842
71,beta,100.0,15.0,25.0,134.84723594223485,0.9233014455257944,24.07824623666018
71,gamma,200.0,16.0,22.0,215.6554488076125,0.5480568146547071,21.452226600802735
72,alfa,100.0,25.0,18.0,119.73900413300213,-0.6398215882958418,18.639444979669562
72,gamma,200.0,16.0,22.0,215.73761481749207,0.5477733991972649,21.45247914923016
72,beta,100.0,15.0,25.0,134.9854990067358,0.9217537633398187,24.07962535940016
73,alfa,100.0,25.0,18.0,119.83492087995256,-0.6394449796695625,18.639109387824362
73,beta,100.0,15.0,25.0,135.12355520282577,0.9203746405998388,24.080854280653607
73,gamma,200.0,16.0,22.0,215.81974294510755,0.547520850769839,21.45270419238331
74,alfa,100.0,25.0,18.0,119.93078728812621,-0.6391093878243623,18.638810345586066
74,gamma,200.0,16.0,22.0,215.90183731625007,0.5472958076166883,21.45290472588612
74,beta,100.0,15.0,25.0,135.26142706072773,0.9191457193463926,24.081949358998266
75,alfa,100.0,25.0,18.0,120.02660883996413,-0.6388103455860659,18.638543872304417
75,beta,100.0,15.0,25.0,135.39913465687798,0.9180506410017344,24.08292517138459
75,gamma,200.0,16.0,22.0,215.98390160736716,0.5470952741138788,21.45308341910644
76,alfa,100.0,25.0,18.0,120.1223904208098,-0.6385438723044174,18.638306420865323
76,beta,100.0,15.0,25.0,135.5366958811703,0.9170748286154087,24.083794707174388
76,gamma,200.0,16.0,22.0,216.0659390945012,0.5469165808935585,21.45324265068891
77,alfa,100.0,25.0,18.0,120.2181363839396,-0.6383064208653231,18.63809483047405
77,gamma,200.0,16.0,22.0,216.14795269689787,0.5467573493110898,21.45338454021784
77,beta,100.0,15.0,25.0,135.67412667509413,0.9162052928256124,24.084569541046484
78,alfa,100.0,25.0,18.0,120.3138506085107,-0.6380948304740492,18.637906284580836
78,beta,100.0,15.0,25.0,135.81144124393717,0.9154304589535158,24.085259987071126
78,gamma,200.0,16.0,22.0,216.2299450158652,0.54661545978216,21.45351097643174
79,alfa,100.0,25.0,18.0,120.40953655119783,-0.6379062845808363,18.637738273388866
79,beta,100.0,15.0,25.0,135.9486522458765,0.9147400129288741,24.08587523600397
79,gamma,200.0,16.0,22.0,216.31191836940044,0.5464890235682596,21.453623642364917
80,alfa,100.0,25.0,18.0,120.50519729220616,-0.6377382733888659,18.637588560445522
80,beta,100.0,15.0,25.0,136.0857709604759,0.9141247639960284,24.086423477627303
80,gamma,200.0,16.0,22.0,216.3938748230457,0.5463763576350829,21.453724037750916
81,alfa,100.0,25.0,18.0,120.60083557627298,-0.637588560445522,18.63745515287225
81,beta,100.0,15.0,25.0,136.2228074388318,0.913576522372697,24.086912009766902
81,gamma,200.0,16.0,22.0,216.47581621738306,0.5462759622490836,21.453813498985966
82,alfa,100.0,25.0,18.0,120.69645384920382,-0.6374551528722492,18.63733627483666
82,gamma,200.0,16.0,22.0,216.55774419253515,0.5461865010140343,21.453893216918186
82,beta,100.0,15.0,25.0,136.35977063736678,0.9130879902330982,24.087347335435854
83,alfa,100.0,25.0,18.0,120.79205429042932,-0.6373362748366596,18.637230343913853
83,gamma,200.0,16.0,22.0,216.63966020999743,0.5461067830818145,21.45396425269937
83,beta,100.0,15.0,25.0,136.4966685370514,0.9126526645641455,24.087735249398285
84,alfa,100.0,25.0,18.0,120.8876388420164,-0.6372303439138527,18.637135950022248
84,beta,100.0,15.0,25.0,136.63350824964164,0.9122647506017145,24.0880809153054
84,gamma,200.0,16.0,22.0,216.72156557209252,0.5460357473006283,21.454027551910333
85,alfa,100.0,25.0,18.0,120.98320923451973,-0.6371359500222482,18.63705183665349
85,beta,100.0,15.0,25.0,136.77029611234582,0.911919084694599,24.088388934430554
85,gamma,200.0,16.0,22.0,216.80346143930598,0.5459724480896675,21.454083957147823
86,alfa,100.0,25.0,18.0,121.07876701001776,-0.637051836653491,18.636976884146677
86,beta,100.0,15.0,25.0,136.90703777218124,0.9116110655694456,24.088663406918315
86,gamma,200.0,16.0,22.0,216.8853488457338,0.545916042852177,21.454134219240633
87,alfa,100.0,25.0,18.0,121.17431354263975,-0.6369768841466765,18.636910094784167
87,gamma,200.0,16.0,22.0,216.9672287128477,0.5458657807593674,21.45417900724413
87,beta,100.0,15.0,25.0,137.0437382611435,0.9113365930816855,24.088907986362855
88,beta,100.0,15.0,25.0,137.18040206318906,0.9110920136371448,24.089125928442147
88,alfa,100.0,25.0,18.0,121.26985005685738,-0.6369100947841666,18.636850579510646
88,gamma,200.0,16.0,22.0,217.0491018617611,0.5458209927558713,21.454218917346253
89,alfa,100.0,25.0,18.0,121.36537764378397,-0.6368505795106465,18.636797546098595
89,beta,100.0,15.0,25.0,137.31703317392274,0.9108740715578527,24.089320134255377
89,gamma,200.0,16.0,22.0,217.13096902415916,0.5457810826537468,21.45425448080359
90,alfa,100.0,25.0,18.0,121.46089727569876,-0.6367975460985953,18.636750288602705
90,beta,100.0,15.0,25.0,137.45363515378443,0.9106798657446227,24.089493188940434
90,gamma,200.0,16.0,22.0,217.21283085203862,0.5457455191964087,21.4542861710131
91,alfa,100.0,25.0,18.0,121.55640981898917,-0.6367502886027054,18.636708177962806
91,beta,100.0,15.0,25.0,137.59021117544336,0.910506811059566,24.089647396085535
91,gamma,200.0,16.0,22.0,217.29468792638664,0.5457138289869015,21.45431440981365
92,alfa,100.0,25.0,18.0,121.65191604568359,-0.6367081779628059,18.636670653630222
92,beta,100.0,15.0,25.0,137.72676406603054,0.9103526039144647,24.08978480839305
92,gamma,200.0,16.0,22.0,217.3765407649146,0.5456855901863484,21.454339573101272
93,alfa,100.0,25.0,18.0,121.74741664372813,-0.6366706536302225,18.636637216106138
93,beta,100.0,15.0,25.0,137.86329634477158,0.9102151916069516,24.08990725500371
93,gamma,200.0,16.0,22.0,217.4583898289494,0.5456604268987277,21.45436199583282
94,alfa,100.0,25.0,18.0,121.84291222614405,-0.6366372161061378,18.6366074202926
94,beta,100.0,15.0,25.0,137.99981025652102,0.910092744996291,24.09001636584489
94,gamma,200.0,16.0,22.0,217.5402355295745,0.5456380041671807,21.45438197648469
95,alfa,100.0,25.0,18.0,121.93840333918794,-0.6366074202925986,18.636580869567663
95,beta,100.0,15.0,25.0,138.13630780164428,0.9099836341551111,24.09011359332713
95,gamma,200.0,16.0,22.0,217.62207823310177,0.5456180235153099,21.454399781025963
96,alfa,100.0,25.0,18.0,122.03389046962309,-0.6365808695676627,18.63655721050584
96,beta,100.0,15.0,25.0,138.2727907626452,0.9098864066728716,24.09020023167764
96,gamma,200.0,16.0,22.0,217.7039182659479,0.5456002189740374,21.45441564645878
97,beta,100.0,15.0,25.0,138.40926072789355,0.9097997683223618,24.090277434168193
97,gamma,200.0,16.0,22.0,217.78575591897908,0.5455843535412193,21.45442978397317
97,alfa,100.0,25.0,18.0,122.12937405119897,-0.6365572105058384,18.63653612817352
98,alfa,100.0,25.0,18.0,122.22485447042499,-0.6365361281735211,18.636517341936802
98,gamma,200.0,16.0,22.0,217.8675914513831,0.5455702160268316,21.45444238175827
98,beta,100.0,15.0,25.0,138.54571911276832,0.9097225658318067,24.090346228466707
99,alfa,100.0,25.0,18.0,122.32033207171551,-0.636517341936802,18.636500601725864
99,beta,100.0,15.0,25.0,138.68216717849833,0.9096537715332929,24.090407530316867
99,gamma,200.0,16.0,22.0,217.94942509411936,0.5455576182417303,21.454453607507368
100,alfa,100.0,25.0,18.0,122.41580716197439,-0.6365006017258636,18.636485684706212
100,beta,100.0,15.0,25.0,138.8186060489508,0.9095924696831332,24.0904621557279
100,gamma,200.0,16.0,22.0,218.03125705299325,0.545546392492632,21.45446361065013
101,alfa,100.0,25.0,18.0,122.51128001468032,-0.6364856847062121,18.636472392312466
101,beta,100.0,15.0,25.0,138.95503672559164,0.9095378442721014,24.09051083183674
101,gamma,200.0,16.0,22.0,218.11308751139575,0.5455363893498699,21.4544725243417
102,alfa,100.0,25.0,18.0,122.60675087352719,-0.6364723923124664,18.636460547605168
102,beta,100.0,15.0,25.0,139.09146010081614,0.9094891681632618,24.090554206587193
102,gamma,200.0,16.0,22.0,218.19491663274448,0.5455274756583002,21.454480467235175
103,alfa,100.0,25.0,18.0,122.70221995566797,-0.6364605476051679,18.636449992915495
103,gamma,200.0,16.0,22.0,218.27674456265922,0.5455195327648248,21.45448754506105
103,beta,100.0,15.0,25.0,139.22787696982806,0.9094457934128073,24.090592857354924
104,alfa,100.0,25.0,18.0,122.7976874546053,-0.6364499929154945,18.636440587746478
104,gamma,200.0,16.0,22.0,218.35857143090007,0.545512454938951,21.454493852034595
104,beta,100.0,15.0,25.0,139.36428804122482,0.909407142645076,24.0906272986331
105,alfa,100.0,25.0,18.0,122.89315354276727,-0.6364405877464776,18.6364322069028
105,gamma,200.0,16.0,22.0,218.44039735309488,0.5455061479654049,21.454499472110033
105,beta,100.0,15.0,25.0,139.50069394642986,0.9093727013669017,24.090657988880977
106,alfa,100.0,25.0,18.0,122.98861837380268,-0.6364322069027999,18.636424738824275
106,beta,100.0,15.0,25.0,139.63709524809772,0.9093420111190227,24.090685336626613
106,gamma,200.0,16.0,22.0,218.52222243227837,0.545500527889967,21.45450448009805
107,alfa,100.0,25.0,18.0,123.08408208462632,-0.6364247388242745,18.63641808410084
107,beta,100.0,15.0,25.0,139.77349244760373,0.9093146633733866,24.090709705904903
107,gamma,200.0,16.0,22.0,218.60404676026366,0.5454955199019516,21.45450894266163
108,alfa,100.0,25.0,18.0,123.17954479724145,-0.6364180841008391,18.636412154149262
108,beta,100.0,15.0,25.0,139.909885991718,0.9092902940950971,24.09073142110338
108,gamma,200.0,16.0,22.0,218.68587041886443,0.5454910573383707,21.45451291920343
109,alfa,100.0,25.0,18.0,123.27500662036384,-0.6364121541492622,18.636406870033998
109,beta,100.0,15.0,25.0,140.04627627855248,0.9092685788966186,24.09075077128024
109,gamma,200.0,16.0,22.0,218.76769348098392,0.545487080796569,21.454516462656525
110,alfa,100.0,25.0,18.0,123.37046765086895,-0.6364068700339978,18.636402161416434
110,gamma,200.0,16.0,22.0,218.84951601158545,0.5454835373434754,21.454519620188982
110,beta,100.0,15.0,25.0,140.18266366286045,0.9092492287197587,24.090768014012095
111,alfa,100.0,25.0,18.0,123.46592797508141,-0.6364021614164344,18.636397965618606
111,beta,100.0,15.0,25.0,140.31904846075864,0.9092319859879048,24.090783378822657
111,gamma,200.0,16.0,22.0,218.9313380685571,0.5454803798110177,21.45452243383177
